Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Volvo,XC70,2016,regular unleaded,250,5,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,26,19,870,42050
Buick,Envision,2016,premium unleaded,252,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,20,155,42070
Nissan,Pathfinder,2017,regular unleaded,284,6,AUTOMATIC,front wheel drive,4,Crossover,Large,4dr SUV,27,20,2009,42070
Acura,RDX,2017,premium unleaded,279,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,27,19,204,42070
Chevrolet,Silverado 1500,2017,flex-fuel,285,6,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Extended Cab Pickup,22,17,1385,42075
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,42075
GMC,Sierra 1500,2017,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Full-Size Pickup,Large,Extended Cab Pickup,23,16,549,42080
GMC,Acadia,2015,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,549,42095
Dodge,Durango,2017,premium unleaded,360,8,AUTOMATIC,rear wheel drive,4,Performance,Large,4dr SUV,22,14,1851,42095
Volkswagen,Eos,2014,premium unleaded,200,4,AUTOMATED_MANUAL,front wheel drive,2,Compact,Compact,Convertible,30,22,873,42095
Ford,Mustang,2017,premium unleaded,435,8,MANUAL,rear wheel drive,2,Performance,Midsize,Convertible,23,14,5657,42145
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Full-Size Minivan,Large,Passenger Minivan,27,19,2031,42145
Chevrolet,Traverse,2016,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,1385,42145
BMW,4 Series,2017,premium unleaded,248,4,AUTOMATIC,rear wheel drive,2,Performance,Midsize,Coupe,34,23,3916,42150
Cadillac,CTS Wagon,2012,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,27,18,1624,42150
Cadillac,CTS Wagon,2013,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,26,18,1624,42150
Nissan,Murano,2016,regular unleaded,250,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,4dr SUV,31,28,2009,42180
Cadillac,CTS Wagon,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,26,18,1624,42195
Land Rover,Discovery Sport,2017,premium unleaded,240,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,25,20,258,42195
Audi,A5,2017,flex-fuel,220,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,22,15,3105,42200
Audi,Q5,2015,premium unleaded,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,28,20,3105,42200
Acura,RDX,2017,premium unleaded,279,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,4dr SUV,28,20,204,42220
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,42220
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,23,20,549,42245
BMW,3 Series,2017,diesel,180,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,40,30,3916,42250
Chevrolet,Silverado 1500,2015,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,23,16,1385,42270
GMC,Acadia,2016,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,549,42295
Ford,Transit Wagon,2015,premium unleaded,310,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,42295
BMW,4 Series Gran Coupe,2015,premium unleaded,240,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,33,22,3916,42300
BMW,4 Series Gran Coupe,2015,premium unleaded,240,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,33,22,3916,42300
Audi,A3,2016,premium unleaded,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23,3105,42300
Lexus,IS 350,2015,premium unleaded,306,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,26,19,454,42300
Infiniti,Q50,2017,premium unleaded,208,4,AUTOMATIC,rear wheel drive,4,Performance,Midsize,Sedan,31,23,190,42300
Honda,Odyssey,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Full-Size Minivan,Large,Passenger Minivan,28,19,2202,42305
Chevrolet,Silverado 1500,2015,flex-fuel,285,6,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,22,17,1385,42310
Buick,Envision,2017,premium unleaded,252,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,20,155,42320
Toyota,4Runner,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,SUV,Midsize,4dr SUV,22,17,2031,42325
Toyota,Tundra,2017,flex-fuel,381,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Extended Cab Pickup,17,13,2031,42330
Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Extended Cab Pickup,17,13,2031,42330
Audi,A4,2017,premium unleaded,252,4,AUTOMATED_MANUAL,all wheel drive,4,Performance,Midsize,Sedan,31,24,3105,42350
Volvo,XC60,2015,regular unleaded,302,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,4dr SUV,30,22,870,42350
Lexus,RX 350,2015,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,24,18,454,42370
Toyota,Highlander,2016,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18,2031,42375
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,22,16,1385,42380
Dodge,Durango,2016,regular unleaded,295,6,AUTOMATIC,rear wheel drive,4,Performance,Large,4dr SUV,27,19,1851,42390
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,42395
Audi,allroad,2015,premium unleaded,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,42400
Ford,Flex,2015,premium unleaded,365,6,AUTOMATIC,all wheel drive,4,Performance,Large,Wagon,23,16,5657,42400
BMW,i3,2015,electric,170,0,DIRECT_DRIVE,rear wheel drive,4,Luxury,Compact,4dr Hatchback,111,137,3916,42400
BMW,i3,2016,electric,170,0,DIRECT_DRIVE,rear wheel drive,4,Luxury,Compact,4dr Hatchback,111,137,3916,42400
BMW,i3,2017,electric,170,0,DIRECT_DRIVE,rear wheel drive,4,Luxury,Compact,4dr Hatchback,111,137,3916,42400
Infiniti,QX60,2015,premium unleaded,265,6,AUTOMATIC,front wheel drive,4,Luxury,Large,4dr SUV,27,21,190,42400
Chevrolet,Camaro,2015,premium unleaded,426,8,MANUAL,rear wheel drive,2,High-Performance,Midsize,Convertible,24,16,1385,42405
Ford,F-150,2016,flex-fuel,385,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,21,15,5657,42425
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,26,19,5657,42425
Ford,F-150,2017,flex-fuel,385,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,21,15,5657,42425
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,26,19,5657,42425
BMW,X3,2016,diesel,180,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,34,27,3916,42450
Chevrolet,Avalanche,2011,flex-fuel,320,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,21,15,1385,42455
Dodge,Durango,2017,regular unleaded,295,6,AUTOMATIC,rear wheel drive,4,Performance,Large,4dr SUV,26,19,1851,42490
Dodge,Durango,2015,premium unleaded,360,8,AUTOMATIC,all wheel drive,4,Performance,Large,4dr SUV,22,14,1851,42495
Chrysler,Pacifica,2017,regular unleaded,287,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Passenger Minivan,28,18,1013,42495
Volkswagen,Routan,2010,regular unleaded,251,6,AUTOMATIC,front wheel drive,4,Mid-Size Minivan,Midsize,Passenger Minivan,25,17,873,42500
Volkswagen,Routan,2010,regular unleaded,251,6,AUTOMATIC,front wheel drive,4,Mid-Size Minivan,Midsize,Passenger Minivan,25,17,873,42500
Audi,S3,2016,premium unleaded,292,4,AUTOMATED_MANUAL,all wheel drive,4,High-Performance,Compact,Sedan,31,23,3105,42500
Buick,Lucerne,2010,premium unleaded,292,8,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,22,15,155,42515
Ford,Taurus,2017,premium unleaded,365,6,AUTOMATIC,all wheel drive,4,High-Performance,Large,Sedan,24,16,5657,42520
Toyota,Avalon Hybrid,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,40,2031,42550
Toyota,Tundra,2015,flex-fuel,381,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,17,13,2031,42550
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,17,13,2031,42550
Chevrolet,Silverado 1500,2017,flex-fuel,285,6,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,22,17,1385,42555
Chevrolet,Silverado 1500,2015,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,23,16,1385,42560
Acura,MDX,2015,premium unleaded,290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,4dr SUV,28,20,204,42565
Mercedes-Benz,C-Class,2015,premium unleaded,241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,27,19,617,42575
Dodge,Challenger,2015,premium unleaded,485,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,14,1851,42595
Ford,Flex,2016,premium unleaded,365,6,AUTOMATIC,all wheel drive,4,Crossover,Large,Wagon,21,15,5657,42600
Infiniti,FX,2011,premium unleaded,303,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,23,16,190,42600
Infiniti,Q60 Coupe,2014,premium unleaded,330,6,AUTOMATIC,all wheel drive,2,Performance,Midsize,Coupe,25,18,190,42600
Infiniti,Q60 Coupe,2015,premium unleaded,330,6,AUTOMATIC,all wheel drive,2,Performance,Midsize,Coupe,25,18,190,42600
Infiniti,QX60,2016,premium unleaded,265,6,AUTOMATIC,front wheel drive,4,Luxury,Large,4dr SUV,27,21,190,42600
Acura,TLX,2015,premium unleaded,290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,42600
Acura,TLX,2016,premium unleaded,290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,42600
Acura,TLX,2017,premium unleaded,290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,42600
Lexus,IS 250 C,2013,premium unleaded,204,6,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Convertible,30,21,454,42610
Lexus,RC 300,2016,premium unleaded,255,6,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,26,19,454,42610
GMC,Sierra 1500,2015,flex-fuel,285,6,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,22,17,549,42635
BMW,3 Series,2016,premium unleaded,240,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,34,22,3916,42650
Mercedes-Benz,C-Class,2017,premium unleaded,241,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,30,23,617,42650
Infiniti,JX,2013,premium unleaded,265,6,AUTOMATIC,all wheel drive,4,Luxury,Large,4dr SUV,23,18,190,42650
Infiniti,Q50,2017,premium unleaded,300,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,190,42650
Dodge,Ram Pickup 1500,2010,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,18,13,1851,42650
Volvo,XC60,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,4dr SUV,24,17,870,42650
Volvo,XC60,2016,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,4dr SUV,23,17,870,42650
Cadillac,ATS,2015,premium unleaded,272,4,AUTOMATIC,rear wheel drive,4,Performance,Compact,Sedan,30,21,1624,42660
Nissan,Armada,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13,2009,42680
Toyota,Highlander,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,2031,42680
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,42690
Audi,allroad,2016,premium unleaded,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,42700
Volvo,S60,2015,regular unleaded,325,6,AUTOMATIC,all wheel drive,4,High-Performance,Midsize,Sedan,28,19,870,42700
Ford,Transit Wagon,2016,premium unleaded,310,6,AUTOMATIC,rear wheel drive,3,Diesel,Large,Passenger Van,19,14,5657,42700
Volvo,XC90,2014,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,4dr SUV,25,16,870,42700
Volkswagen,Touareg,2016,premium unleaded,280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,42705
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,26,19,5657,42725
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,26,19,5657,42725
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Extended Cab Pickup,23,18,5657,42735
Volkswagen,Eos,2015,premium unleaded,200,4,AUTOMATED_MANUAL,front wheel drive,2,Compact,Compact,Convertible,30,22,873,42745
BMW,4 Series,2015,premium unleaded,240,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,33,22,3916,42750
BMW,4 Series,2015,premium unleaded,240,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,33,22,3916,42750
Audi,Q5,2016,premium unleaded,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,28,20,3105,42750
BMW,X3,2017,diesel,180,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,34,27,3916,42750
Chevrolet,Silverado 1500,2015,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Extended Cab Pickup,22,16,1385,42760
Toyota,Tacoma,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Mid-Size Pickup,Compact,Crew Cab Pickup,23,18,2031,42760
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,42770
Lexus,RC 300,2017,premium unleaded,255,6,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,26,19,454,42770
Lexus,RC 350,2016,premium unleaded,306,6,AUTOMATIC,rear wheel drive,2,Performance,Midsize,Coupe,28,19,454,42780
Lexus,RC 350,2015,premium unleaded,306,6,AUTOMATIC,rear wheel drive,2,Performance,Midsize,Coupe,28,19,454,42790
Dodge,Challenger,2016,premium unleaded,485,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,14,1851,42795
Dodge,Challenger,2017,premium unleaded,485,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,14,1851,42795
Audi,A5,2016,premium unleaded,220,4,MANUAL,all wheel drive,2,Luxury,Midsize,Coupe,32,22,3105,42800
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Full-Size Minivan,Large,Passenger Minivan,27,19,2031,42800
GMC,Acadia,2015,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,549,42820
Chevrolet,Silverado 1500 Hybrid,2012,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,23,20,1385,42840
Infiniti,FX35,2010,premium unleaded,303,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,23,16,190,42850
Volvo,XC60,2015,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,4dr SUV,31,24,870,42850
Lexus,IS 250 C,2014,premium unleaded,204,6,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Convertible,30,21,454,42860
Chevrolet,Silverado 1500,2015,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,23,16,1385,42860
Nissan,Quest,2014,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Compact Mini Van,Compact,Passenger Minivan,25,19,2009,42870
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,25,18,2202,42870
Toyota,Sienna,2015,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Full-Size Minivan,Large,Passenger Minivan,23,16,2031,42880
Cadillac,SRX,2014,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,4dr SUV,24,17,1624,42880
Nissan,Armada,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12,2009,42890
Audi,A4,2015,premium unleaded,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,32,24,3105,42900
Audi,S3,2017,premium unleaded,292,4,AUTOMATED_MANUAL,all wheel drive,4,High-Performance,Compact,Sedan,28,21,3105,42900
Audi,TT,2016,premium unleaded,220,4,AUTOMATED_MANUAL,all wheel drive,2,Performance,Compact,Coupe,30,23,3105,42900
Chevrolet,Camaro,2017,premium unleaded,455,8,MANUAL,rear wheel drive,2,High-Performance,Midsize,Convertible,25,16,1385,42905
GMC,Sierra 1500,2015,flex-fuel,285,6,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,22,17,549,42935
Toyota,Tundra,2016,flex-fuel,381,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Extended Cab Pickup,17,13,2031,42945
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Extended Cab Pickup,17,13,2031,42945
BMW,3 Series,2017,premium unleaded,248,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,33,23,3916,42950
Volvo,XC60,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,4dr SUV,24,17,870,42950
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Luxury,Compact,4dr SUV,26,19,61,42955
Honda,Pilot,2016,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,19,2202,42970
Acura,TL,2012,premium unleaded,305,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,26,18,204,42985
Acura,TL,2012,premium unleaded,305,6,MANUAL,all wheel drive,4,Performance,Midsize,Sedan,25,17,204,42985
BMW,3 Series Gran Turismo,2016,premium unleaded,240,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr Hatchback,34,22,3916,43000
Lexus,RC 350,2017,premium unleaded,306,6,AUTOMATIC,rear wheel drive,2,Performance,Midsize,Coupe,28,19,454,43010
Acura,MDX,2016,premium unleaded,290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,4dr SUV,27,19,204,43015
GMC,Acadia,2016,regular unleaded,281,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,549,43020
Lexus,RX 350,2017,regular unleaded,295,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,4dr SUV,27,20,454,43020
Ford,Flex,2017,premium unleaded,365,6,AUTOMATIC,all wheel drive,4,Crossover,Large,Wagon,21,15,5657,43030
Lexus,IS 350,2016,premium unleaded,306,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,26,19,454,43035
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,all wheel drive,4,Full-Size Minivan,Large,Passenger Minivan,23,16,2031,43040
Audi,A3,2016,premium unleaded,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,33,24,3105,43050
Volvo,XC70,2016,regular unleaded,250,5,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,26,19,870,43050
Audi,A3,2016,premium unleaded,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23,3105,43100
Ford,Explorer,2015,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,4dr SUV,22,16,5657,43100
Infiniti,QX60,2017,premium unleaded,295,6,AUTOMATIC,front wheel drive,4,Luxury,Large,4dr SUV,27,20,190,43100
Mercedes-Benz,C-Class,2016,premium unleaded,241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,43125
Audi,A3,2017,premium unleaded,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,35,26,3105,43150
Audi,Q5,2017,flex-fuel,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,27,20,3105,43150
Cadillac,ATS,2016,premium unleaded,272,4,AUTOMATIC,rear wheel drive,4,Performance,Midsize,Sedan,31,22,1624,43155
Nissan,Quest,2015,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Compact Mini Van,Compact,Passenger Minivan,27,20,2009,43180
Acura,TL,2013,premium unleaded,305,6,MANUAL,all wheel drive,4,Performance,Midsize,Sedan,25,17,204,43185
Acura,TL,2013,premium unleaded,305,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,26,18,204,43185
Audi,A4,2017,premium unleaded,252,4,AUTOMATED_MANUAL,all wheel drive,4,Performance,Midsize,Sedan,31,24,3105,43200
Lincoln,MKT,2015,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Luxury,Large,Wagon,25,17,61,43210
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,23,20,549,43210
Nissan,Quest,2016,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Compact Mini Van,Compact,Passenger Minivan,27,20,2009,43230
Volkswagen,Routan,2011,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Mid-Size Minivan,Midsize,Passenger Minivan,25,17,873,43240
Chevrolet,Avalanche,2012,flex-fuel,320,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,21,15,1385,43245
Nissan,Pathfinder,2015,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,Crossover,Large,4dr SUV,26,19,2009,43250
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,22,16,1385,43260
Buick,LaCrosse,2017,regular unleaded,310,6,AUTOMATIC,all wheel drive,4,Performance,Large,Sedan,29,20,155,43265
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Full-Size Pickup,Large,Crew Cab Pickup,17,12,2009,43280
Nissan,370Z,2015,premium unleaded,350,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,43290
Nissan,370Z,2016,premium unleaded,350,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,43290
Nissan,370Z,2017,premium unleaded,350,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,43290
Audi,allroad,2014,premium unleaded,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20,3105,43300
Chevrolet,Camaro,2016,premium unleaded,455,8,MANUAL,rear wheel drive,2,High-Performance,Midsize,Convertible,25,16,1385,43300
Ford,Explorer,2016,flex-fuel,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,16,5657,43300
Nissan,Pathfinder,2016,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,Crossover,Large,4dr SUV,26,19,2009,43300
Infiniti,Q60 Coupe,2017,premium unleaded,208,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,28,21,190,43300
Lexus,RX 350,2016,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,26,19,454,43300
Volvo,S60,2016,regular unleaded,302,4,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,33,23,870,43300
Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,1720,43300
Acura,TL,2014,premium unleaded,305,6,MANUAL,all wheel drive,4,Performance,Midsize,Sedan,25,17,204,43310
